,class,fine_class,text,target
2064,TRS,M2E,more의 뜻은 무엇인가?,more
2065,TRS,M2E,sentence의 뜻은 무엇인가?,sentence
2066,TRS,M2E,day의 뜻은 무엇인가?,day
2067,TRS,M2E,set의 뜻은 무엇인가?,set
2068,TRS,M2E,city의 뜻은 무엇인가?,city
2069,TRS,M2E,three의 뜻은 무엇인가?,three
2070,TRS,M2E,tree의 뜻은 무엇인가?,tree
2071,TRS,M2E,go의 뜻은 무엇인가?,go
2072,TRS,M2E,want의 뜻은 무엇인가?,want
2073,TRS,M2E,cross의 뜻은 무엇인가?,cross
2074,TRS,M2E,come의 뜻은 무엇인가?,come
2075,TRS,M2E,air의 뜻은 무엇인가?,air
2076,TRS,M2E,did의 뜻은 무엇인가?,did
2077,TRS,M2E,well의 뜻은 무엇인가?,well
2078,TRS,M2E,hard의 뜻은 무엇인가?,hard
2079,TRS,M2E,is의 뜻은 무엇인가?,is
2080,TRS,M2E,also의 뜻은 무엇인가?,also
2081,TRS,M2E,start의 뜻은 무엇인가?,start
2082,TRS,M2E,sound의 뜻은 무엇인가?,sound
2083,TRS,M2E,play의 뜻은 무엇인가?,play
2084,TRS,M2E,small의 뜻은 무엇인가?,small
2085,TRS,M2E,story의 뜻은 무엇인가?,story
2086,TRS,M2E,most의 뜻은 무엇인가?,most
2087,TRS,M2E,end의 뜻은 무엇인가?,end
2088,TRS,M2E,saw의 뜻은 무엇인가?,saw
2089,TRS,M2E,number의 뜻은 무엇인가?,number
2090,TRS,M2E,put의 뜻은 무엇인가?,put
2091,TRS,M2E,far의 뜻은 무엇인가?,far
2092,TRS,M2E,was의 뜻은 무엇인가?,was
2093,TRS,M2E,who의 뜻은 무엇인가?,who
2094,TRS,M2E,home의 뜻은 무엇인가?,home
2095,TRS,M2E,sea의 뜻은 무엇인가?,sea
2096,TRS,M2E,read의 뜻은 무엇인가?,read
2097,TRS,M2E,draw의 뜻은 무엇인가?,draw
2098,TRS,M2E,know의 뜻은 무엇인가?,know
2099,TRS,M2E,hand의 뜻은 무엇인가?,hand
2100,TRS,M2E,left의 뜻은 무엇인가?,left
2101,TRS,M2E,are의 뜻은 무엇인가?,are
2102,TRS,M2E,water의 뜻은 무엇인가?,water
2103,TRS,M2E,port의 뜻은 무엇인가?,port
2104,TRS,M2E,late의 뜻은 무엇인가?,late
2105,TRS,M2E,large의 뜻은 무엇인가?,large
2106,TRS,M2E,run의 뜻은 무엇인가?,run
2107,TRS,M2E,call의 뜻은 무엇인가?,call
2108,TRS,M2E,spell의 뜻은 무엇인가?,spell
2109,TRS,M2E,don't의 뜻은 무엇인가?,don't
2110,TRS,M2E,first의 뜻은 무엇인가?,first
2111,TRS,M2E,add의 뜻은 무엇인가?,add
2112,TRS,M2E,people의 뜻은 무엇인가?,people
2113,TRS,M2E,even의 뜻은 무엇인가?,even
2114,TRS,M2E,land의 뜻은 무엇인가?,land
2115,TRS,M2E,close의 뜻은 무엇인가?,close
2116,TRS,M2E,be의 뜻은 무엇인가?,be
2117,TRS,M2E,down의 뜻은 무엇인가?,down
2118,TRS,M2E,here의 뜻은 무엇인가?,here
2119,TRS,M2E,night의 뜻은 무엇인가?,night
2120,TRS,M2E,side의 뜻은 무엇인가?,side
2121,TRS,M2E,real의 뜻은 무엇인가?,real
2122,TRS,M2E,one의 뜻은 무엇인가?,one
2123,TRS,M2E,been의 뜻은 무엇인가?,been
2124,TRS,M2E,big의 뜻은 무엇인가?,big
2125,TRS,M2E,life의 뜻은 무엇인가?,life
2126,TRS,M2E,have의 뜻은 무엇인가?,have
2127,TRS,M2E,now의 뜻은 무엇인가?,now
2128,TRS,M2E,high의 뜻은 무엇인가?,high
2129,TRS,M2E,few의 뜻은 무엇인가?,few
2130,TRS,M2E,find의 뜻은 무엇인가?,find
2131,TRS,M2E,such의 뜻은 무엇인가?,such
2132,TRS,M2E,stop의 뜻은 무엇인가?,stop
2133,TRS,M2E,follow의 뜻은 무엇인가?,follow
2134,TRS,M2E,open의 뜻은 무엇인가?,open
2135,TRS,M2E,new의 뜻은 무엇인가?,new
2136,TRS,M2E,act의 뜻은 무엇인가?,act
2137,TRS,M2E,seem의 뜻은 무엇인가?,seem
2138,TRS,M2E,had의 뜻은 무엇인가?,had
2139,TRS,M2E,work의 뜻은 무엇인가?,work
2140,TRS,M2E,why의 뜻은 무엇인가?,why
2141,TRS,M2E,together의 뜻은 무엇인가?,together
2142,TRS,M2E,part의 뜻은 무엇인가?,part
2143,TRS,M2E,ask의 뜻은 무엇인가?,ask
2144,TRS,M2E,next의 뜻은 무엇인가?,next
2145,TRS,M2E,hot의 뜻은 무엇인가?,hot
2146,TRS,M2E,take의 뜻은 무엇인가?,take
2147,TRS,M2E,men의 뜻은 무엇인가?,men
2148,TRS,M2E,white의 뜻은 무엇인가?,white
2149,TRS,M2E,get의 뜻은 무엇인가?,get
2150,TRS,M2E,change의 뜻은 무엇인가?,change
2151,TRS,M2E,children의 뜻은 무엇인가?,children
2152,TRS,M2E,place의 뜻은 무엇인가?,place
2153,TRS,M2E,went의 뜻은 무엇인가?,went
2154,TRS,M2E,begin의 뜻은 무엇인가?,begin
2155,TRS,M2E,what의 뜻은 무엇인가?,what
2156,TRS,M2E,made의 뜻은 무엇인가?,made
2157,TRS,M2E,light의 뜻은 무엇인가?,light
2158,TRS,M2E,got의 뜻은 무엇인가?,got
2159,TRS,M2E,there의 뜻은 무엇인가?,there
2160,TRS,M2E,live의 뜻은 무엇인가?,live
2161,TRS,M2E,kind의 뜻은 무엇인가?,kind
2162,TRS,M2E,walk의 뜻은 무엇인가?,walk
2163,TRS,M2E,where의 뜻은 무엇인가?,where
2164,TRS,M2E,off의 뜻은 무엇인가?,off
2165,TRS,M2E,example의 뜻은 무엇인가?,example
2166,TRS,M2E,need의 뜻은 무엇인가?,need
2167,TRS,M2E,ease의 뜻은 무엇인가?,ease
2168,TRS,M2E,out의 뜻은 무엇인가?,out
2169,TRS,M2E,back의 뜻은 무엇인가?,back
2170,TRS,M2E,house의 뜻은 무엇인가?,house
2171,TRS,M2E,paper의 뜻은 무엇인가?,paper
2172,TRS,M2E,other의 뜻은 무엇인가?,other
2173,TRS,M2E,little의 뜻은 무엇인가?,little
2174,TRS,M2E,picture의 뜻은 무엇인가?,picture
2175,TRS,M2E,often의 뜻은 무엇인가?,often
2176,TRS,M2E,were의 뜻은 무엇인가?,were
2177,TRS,M2E,only의 뜻은 무엇인가?,only
2178,TRS,M2E,try의 뜻은 무엇인가?,try
2179,TRS,M2E,always의 뜻은 무엇인가?,always
2180,TRS,M2E,round의 뜻은 무엇인가?,round
2181,TRS,M2E,music의 뜻은 무엇인가?,music
2182,TRS,M2E,man의 뜻은 무엇인가?,man
2183,TRS,M2E,again의 뜻은 무엇인가?,again
2184,TRS,M2E,when의 뜻은 무엇인가?,when
2185,TRS,M2E,year의 뜻은 무엇인가?,year
2186,TRS,M2E,animal의 뜻은 무엇인가?,animal
2187,TRS,M2E,up의 뜻은 무엇인가?,up
2188,TRS,M2E,came의 뜻은 무엇인가?,came
2189,TRS,M2E,point의 뜻은 무엇인가?,point
2190,TRS,M2E,mark의 뜻은 무엇인가?,mark
2191,TRS,M2E,use의 뜻은 무엇인가?,use
2192,TRS,M2E,show의 뜻은 무엇인가?,show
2193,TRS,M2E,mother의 뜻은 무엇인가?,mother
2194,TRS,M2E,book의 뜻은 무엇인가?,book
2195,TRS,M2E,word의 뜻은 무엇인가?,word
2196,TRS,M2E,world의 뜻은 무엇인가?,world
2197,TRS,M2E,letter의 뜻은 무엇인가?,letter
2198,TRS,M2E,how의 뜻은 무엇인가?,how
2199,TRS,M2E,good의 뜻은 무엇인가?,good
2200,TRS,M2E,said의 뜻은 무엇인가?,said
2201,TRS,M2E,build의 뜻은 무엇인가?,build
2202,TRS,M2E,give의 뜻은 무엇인가?,give
2203,TRS,M2E,self의 뜻은 무엇인가?,self
2204,TRS,M2E,river의 뜻은 무엇인가?,river
2205,TRS,M2E,earth의 뜻은 무엇인가?,earth
2206,TRS,M2E,car의 뜻은 무엇인가?,car
2207,TRS,M2E,father의 뜻은 무엇인가?,father
2208,TRS,M2E,feet의 뜻은 무엇인가?,feet
2209,TRS,M2E,which의 뜻은 무엇인가?,which
2210,TRS,M2E,name의 뜻은 무엇인가?,name
2211,TRS,M2E,head의 뜻은 무엇인가?,head
2212,TRS,M2E,care의 뜻은 무엇인가?,care
2213,TRS,M2E,do의 뜻은 무엇인가?,do
2214,TRS,M2E,very의 뜻은 무엇인가?,very
2215,TRS,M2E,stand의 뜻은 무엇인가?,stand
2216,TRS,M2E,second의 뜻은 무엇인가?,second
2217,TRS,M2E,own의 뜻은 무엇인가?,own
2218,TRS,M2E,group의 뜻은 무엇인가?,group
2219,TRS,M2E,time의 뜻은 무엇인가?,time
2220,TRS,M2E,just의 뜻은 무엇인가?,just
2221,TRS,M2E,page의 뜻은 무엇인가?,page
2222,TRS,M2E,carry의 뜻은 무엇인가?,carry
2223,TRS,M2E,form의 뜻은 무엇인가?,form
2224,TRS,M2E,took의 뜻은 무엇인가?,took
2225,TRS,M2E,much의 뜻은 무엇인가?,much
2226,TRS,M2E,country의 뜻은 무엇인가?,country
2227,TRS,M2E,rain의 뜻은 무엇인가?,rain
2228,TRS,M2E,way의 뜻은 무엇인가?,way
2229,TRS,M2E,great의 뜻은 무엇인가?,great
2230,TRS,M2E,found의 뜻은 무엇인가?,found
2231,TRS,M2E,eat의 뜻은 무엇인가?,eat
2232,TRS,M2E,think의 뜻은 무엇인가?,think
2233,TRS,M2E,answer의 뜻은 무엇인가?,answer
2234,TRS,M2E,room의 뜻은 무엇인가?,room
2235,TRS,M2E,many의 뜻은 무엇인가?,many
2236,TRS,M2E,say의 뜻은 무엇인가?,say
2237,TRS,M2E,school의 뜻은 무엇인가?,school
2238,TRS,M2E,friend의 뜻은 무엇인가?,friend
2239,TRS,M2E,then의 뜻은 무엇인가?,then
2240,TRS,M2E,help의 뜻은 무엇인가?,help
2241,TRS,M2E,grow의 뜻은 무엇인가?,grow
2242,TRS,M2E,began의 뜻은 무엇인가?,began
2243,TRS,M2E,low의 뜻은 무엇인가?,low
2244,TRS,M2E,study의 뜻은 무엇인가?,study
2245,TRS,M2E,idea의 뜻은 무엇인가?,idea
2246,TRS,M2E,line의 뜻은 무엇인가?,line
2247,TRS,M2E,still의 뜻은 무엇인가?,still
2248,TRS,M2E,fish의 뜻은 무엇인가?,fish
2249,TRS,M2E,write의 뜻은 무엇인가?,write
2250,TRS,M2E,learn의 뜻은 무엇인가?,learn
2251,TRS,M2E,mountain의 뜻은 무엇인가?,mountain
2252,TRS,M2E,turn의 뜻은 무엇인가?,turn
2253,TRS,M2E,plant의 뜻은 무엇인가?,plant
2254,TRS,M2E,north의 뜻은 무엇인가?,north
2255,TRS,M2E,so의 뜻은 무엇인가?,so
2256,TRS,M2E,cause의 뜻은 무엇인가?,cause
2257,TRS,M2E,cover의 뜻은 무엇인가?,cover
2258,TRS,M2E,once의 뜻은 무엇인가?,once
2259,TRS,M2E,same의 뜻은 무엇인가?,same
2260,TRS,M2E,food의 뜻은 무엇인가?,food
2261,TRS,M2E,base의 뜻은 무엇인가?,base
2262,TRS,M2E,mean의 뜻은 무엇인가?,mean
2263,TRS,M2E,sun의 뜻은 무엇인가?,sun
2264,TRS,M2E,hear의 뜻은 무엇인가?,hear
2265,TRS,M2E,long의 뜻은 무엇인가?,long
2266,TRS,M2E,differ의 뜻은 무엇인가?,differ
2267,TRS,M2E,four의 뜻은 무엇인가?,four
2268,TRS,M2E,horse의 뜻은 무엇인가?,horse
2269,TRS,M2E,make의 뜻은 무엇인가?,make
2270,TRS,M2E,move의 뜻은 무엇인가?,move
2271,TRS,M2E,thought의 뜻은 무엇인가?,thought
2272,TRS,M2E,cut의 뜻은 무엇인가?,cut
2273,TRS,M2E,thing의 뜻은 무엇인가?,thing
2274,TRS,M2E,right의 뜻은 무엇인가?,right
2275,TRS,M2E,let의 뜻은 무엇인가?,let
2276,TRS,M2E,sure의 뜻은 무엇인가?,sure
2277,TRS,M2E,see의 뜻은 무엇인가?,see
2278,TRS,M2E,boy의 뜻은 무엇인가?,boy
2279,TRS,M2E,keep의 뜻은 무엇인가?,keep
2280,TRS,M2E,watch의 뜻은 무엇인가?,watch
2281,TRS,M2E,old의 뜻은 무엇인가?,old
2282,TRS,M2E,eye의 뜻은 무엇인가?,eye
2283,TRS,M2E,color의 뜻은 무엇인가?,color
2284,TRS,M2E,two의 뜻은 무엇인가?,two
2285,TRS,M2E,too의 뜻은 무엇인가?,too
2286,TRS,M2E,never의 뜻은 무엇인가?,never
2287,TRS,M2E,face의 뜻은 무엇인가?,face
2288,TRS,M2E,has의 뜻은 무엇인가?,has
2289,TRS,M2E,does의 뜻은 무엇인가?,does
2290,TRS,M2E,last의 뜻은 무엇인가?,last
2291,TRS,M2E,wood의 뜻은 무엇인가?,wood
2292,TRS,M2E,look의 뜻은 무엇인가?,look
2293,TRS,M2E,tell의 뜻은 무엇인가?,tell
2294,TRS,M2E,door의 뜻은 무엇인가?,door
2295,TRS,M2E,main의 뜻은 무엇인가?,main
2296,TRS,M2E,more의 의미는 무엇인가.,more
2297,TRS,M2E,sentence의 의미는 무엇인가.,sentence
2298,TRS,M2E,day의 의미는 무엇인가.,day
2299,TRS,M2E,set의 의미는 무엇인가.,set
2300,TRS,M2E,city의 의미는 무엇인가.,city
2301,TRS,M2E,three의 의미는 무엇인가.,three
2302,TRS,M2E,tree의 의미는 무엇인가.,tree
2303,TRS,M2E,go의 의미는 무엇인가.,go
2304,TRS,M2E,want의 의미는 무엇인가.,want
2305,TRS,M2E,cross의 의미는 무엇인가.,cross
2306,TRS,M2E,come의 의미는 무엇인가.,come
2307,TRS,M2E,air의 의미는 무엇인가.,air
2308,TRS,M2E,did의 의미는 무엇인가.,did
2309,TRS,M2E,well의 의미는 무엇인가.,well
2310,TRS,M2E,hard의 의미는 무엇인가.,hard
2311,TRS,M2E,is의 의미는 무엇인가.,is
2312,TRS,M2E,also의 의미는 무엇인가.,also
2313,TRS,M2E,start의 의미는 무엇인가.,start
2314,TRS,M2E,sound의 의미는 무엇인가.,sound
2315,TRS,M2E,play의 의미는 무엇인가.,play
2316,TRS,M2E,small의 의미는 무엇인가.,small
2317,TRS,M2E,story의 의미는 무엇인가.,story
2318,TRS,M2E,most의 의미는 무엇인가.,most
2319,TRS,M2E,end의 의미는 무엇인가.,end
2320,TRS,M2E,saw의 의미는 무엇인가.,saw
2321,TRS,M2E,number의 의미는 무엇인가.,number
2322,TRS,M2E,put의 의미는 무엇인가.,put
2323,TRS,M2E,far의 의미는 무엇인가.,far
2324,TRS,M2E,was의 의미는 무엇인가.,was
2325,TRS,M2E,who의 의미는 무엇인가.,who
2326,TRS,M2E,home의 의미는 무엇인가.,home
2327,TRS,M2E,sea의 의미는 무엇인가.,sea
2328,TRS,M2E,read의 의미는 무엇인가.,read
2329,TRS,M2E,draw의 의미는 무엇인가.,draw
2330,TRS,M2E,know의 의미는 무엇인가.,know
2331,TRS,M2E,hand의 의미는 무엇인가.,hand
2332,TRS,M2E,left의 의미는 무엇인가.,left
2333,TRS,M2E,are의 의미는 무엇인가.,are
2334,TRS,M2E,water의 의미는 무엇인가.,water
2335,TRS,M2E,port의 의미는 무엇인가.,port
2336,TRS,M2E,late의 의미는 무엇인가.,late
2337,TRS,M2E,large의 의미는 무엇인가.,large
2338,TRS,M2E,run의 의미는 무엇인가.,run
2339,TRS,M2E,call의 의미는 무엇인가.,call
2340,TRS,M2E,spell의 의미는 무엇인가.,spell
2341,TRS,M2E,don't의 의미는 무엇인가.,don't
2342,TRS,M2E,first의 의미는 무엇인가.,first
2343,TRS,M2E,add의 의미는 무엇인가.,add
2344,TRS,M2E,people의 의미는 무엇인가.,people
2345,TRS,M2E,even의 의미는 무엇인가.,even
2346,TRS,M2E,land의 의미는 무엇인가.,land
2347,TRS,M2E,close의 의미는 무엇인가.,close
2348,TRS,M2E,be의 의미는 무엇인가.,be
2349,TRS,M2E,down의 의미는 무엇인가.,down
2350,TRS,M2E,here의 의미는 무엇인가.,here
2351,TRS,M2E,night의 의미는 무엇인가.,night
2352,TRS,M2E,side의 의미는 무엇인가.,side
2353,TRS,M2E,real의 의미는 무엇인가.,real
2354,TRS,M2E,one의 의미는 무엇인가.,one
2355,TRS,M2E,been의 의미는 무엇인가.,been
2356,TRS,M2E,big의 의미는 무엇인가.,big
2357,TRS,M2E,life의 의미는 무엇인가.,life
2358,TRS,M2E,have의 의미는 무엇인가.,have
2359,TRS,M2E,now의 의미는 무엇인가.,now
2360,TRS,M2E,high의 의미는 무엇인가.,high
2361,TRS,M2E,few의 의미는 무엇인가.,few
2362,TRS,M2E,find의 의미는 무엇인가.,find
2363,TRS,M2E,such의 의미는 무엇인가.,such
2364,TRS,M2E,stop의 의미는 무엇인가.,stop
2365,TRS,M2E,follow의 의미는 무엇인가.,follow
2366,TRS,M2E,open의 의미는 무엇인가.,open
2367,TRS,M2E,new의 의미는 무엇인가.,new
2368,TRS,M2E,act의 의미는 무엇인가.,act
2369,TRS,M2E,seem의 의미는 무엇인가.,seem
2370,TRS,M2E,had의 의미는 무엇인가.,had
2371,TRS,M2E,work의 의미는 무엇인가.,work
2372,TRS,M2E,why의 의미는 무엇인가.,why
2373,TRS,M2E,together의 의미는 무엇인가.,together
2374,TRS,M2E,part의 의미는 무엇인가.,part
2375,TRS,M2E,ask의 의미는 무엇인가.,ask
2376,TRS,M2E,next의 의미는 무엇인가.,next
2377,TRS,M2E,hot의 의미는 무엇인가.,hot
2378,TRS,M2E,take의 의미는 무엇인가.,take
2379,TRS,M2E,men의 의미는 무엇인가.,men
2380,TRS,M2E,white의 의미는 무엇인가.,white
2381,TRS,M2E,get의 의미는 무엇인가.,get
2382,TRS,M2E,change의 의미는 무엇인가.,change
2383,TRS,M2E,children의 의미는 무엇인가.,children
2384,TRS,M2E,place의 의미는 무엇인가.,place
2385,TRS,M2E,went의 의미는 무엇인가.,went
2386,TRS,M2E,begin의 의미는 무엇인가.,begin
2387,TRS,M2E,what의 의미는 무엇인가.,what
2388,TRS,M2E,made의 의미는 무엇인가.,made
2389,TRS,M2E,light의 의미는 무엇인가.,light
2390,TRS,M2E,got의 의미는 무엇인가.,got
2391,TRS,M2E,there의 의미는 무엇인가.,there
2392,TRS,M2E,live의 의미는 무엇인가.,live
2393,TRS,M2E,kind의 의미는 무엇인가.,kind
2394,TRS,M2E,walk의 의미는 무엇인가.,walk
2395,TRS,M2E,where의 의미는 무엇인가.,where
2396,TRS,M2E,off의 의미는 무엇인가.,off
2397,TRS,M2E,example의 의미는 무엇인가.,example
2398,TRS,M2E,need의 의미는 무엇인가.,need
2399,TRS,M2E,ease의 의미는 무엇인가.,ease
2400,TRS,M2E,out의 의미는 무엇인가.,out
2401,TRS,M2E,back의 의미는 무엇인가.,back
2402,TRS,M2E,house의 의미는 무엇인가.,house
2403,TRS,M2E,paper의 의미는 무엇인가.,paper
2404,TRS,M2E,other의 의미는 무엇인가.,other
2405,TRS,M2E,little의 의미는 무엇인가.,little
2406,TRS,M2E,picture의 의미는 무엇인가.,picture
2407,TRS,M2E,often의 의미는 무엇인가.,often
2408,TRS,M2E,were의 의미는 무엇인가.,were
2409,TRS,M2E,only의 의미는 무엇인가.,only
2410,TRS,M2E,try의 의미는 무엇인가.,try
2411,TRS,M2E,always의 의미는 무엇인가.,always
2412,TRS,M2E,round의 의미는 무엇인가.,round
2413,TRS,M2E,music의 의미는 무엇인가.,music
2414,TRS,M2E,man의 의미는 무엇인가.,man
2415,TRS,M2E,again의 의미는 무엇인가.,again
2416,TRS,M2E,when의 의미는 무엇인가.,when
2417,TRS,M2E,year의 의미는 무엇인가.,year
2418,TRS,M2E,animal의 의미는 무엇인가.,animal
2419,TRS,M2E,up의 의미는 무엇인가.,up
2420,TRS,M2E,came의 의미는 무엇인가.,came
2421,TRS,M2E,point의 의미는 무엇인가.,point
2422,TRS,M2E,mark의 의미는 무엇인가.,mark
2423,TRS,M2E,use의 의미는 무엇인가.,use
2424,TRS,M2E,show의 의미는 무엇인가.,show
2425,TRS,M2E,mother의 의미는 무엇인가.,mother
2426,TRS,M2E,book의 의미는 무엇인가.,book
2427,TRS,M2E,word의 의미는 무엇인가.,word
2428,TRS,M2E,world의 의미는 무엇인가.,world
2429,TRS,M2E,letter의 의미는 무엇인가.,letter
2430,TRS,M2E,how의 의미는 무엇인가.,how
2431,TRS,M2E,good의 의미는 무엇인가.,good
2432,TRS,M2E,said의 의미는 무엇인가.,said
2433,TRS,M2E,build의 의미는 무엇인가.,build
2434,TRS,M2E,give의 의미는 무엇인가.,give
2435,TRS,M2E,self의 의미는 무엇인가.,self
2436,TRS,M2E,river의 의미는 무엇인가.,river
2437,TRS,M2E,earth의 의미는 무엇인가.,earth
2438,TRS,M2E,car의 의미는 무엇인가.,car
2439,TRS,M2E,father의 의미는 무엇인가.,father
2440,TRS,M2E,feet의 의미는 무엇인가.,feet
2441,TRS,M2E,which의 의미는 무엇인가.,which
2442,TRS,M2E,name의 의미는 무엇인가.,name
2443,TRS,M2E,head의 의미는 무엇인가.,head
2444,TRS,M2E,care의 의미는 무엇인가.,care
2445,TRS,M2E,do의 의미는 무엇인가.,do
2446,TRS,M2E,very의 의미는 무엇인가.,very
2447,TRS,M2E,stand의 의미는 무엇인가.,stand
2448,TRS,M2E,second의 의미는 무엇인가.,second
2449,TRS,M2E,own의 의미는 무엇인가.,own
2450,TRS,M2E,group의 의미는 무엇인가.,group
2451,TRS,M2E,time의 의미는 무엇인가.,time
2452,TRS,M2E,just의 의미는 무엇인가.,just
2453,TRS,M2E,page의 의미는 무엇인가.,page
2454,TRS,M2E,carry의 의미는 무엇인가.,carry
2455,TRS,M2E,form의 의미는 무엇인가.,form
2456,TRS,M2E,took의 의미는 무엇인가.,took
2457,TRS,M2E,much의 의미는 무엇인가.,much
2458,TRS,M2E,country의 의미는 무엇인가.,country
2459,TRS,M2E,rain의 의미는 무엇인가.,rain
2460,TRS,M2E,way의 의미는 무엇인가.,way
2461,TRS,M2E,great의 의미는 무엇인가.,great
2462,TRS,M2E,found의 의미는 무엇인가.,found
2463,TRS,M2E,eat의 의미는 무엇인가.,eat
2464,TRS,M2E,think의 의미는 무엇인가.,think
2465,TRS,M2E,answer의 의미는 무엇인가.,answer
2466,TRS,M2E,room의 의미는 무엇인가.,room
2467,TRS,M2E,many의 의미는 무엇인가.,many
2468,TRS,M2E,say의 의미는 무엇인가.,say
2469,TRS,M2E,school의 의미는 무엇인가.,school
2470,TRS,M2E,friend의 의미는 무엇인가.,friend
2471,TRS,M2E,then의 의미는 무엇인가.,then
2472,TRS,M2E,help의 의미는 무엇인가.,help
2473,TRS,M2E,grow의 의미는 무엇인가.,grow
2474,TRS,M2E,began의 의미는 무엇인가.,began
2475,TRS,M2E,low의 의미는 무엇인가.,low
2476,TRS,M2E,study의 의미는 무엇인가.,study
